"","date","NO[ppb]","V2"
"1",2018-12-13 16:00:00,141.745848417554,1
"2",2018-12-13 16:10:00,138.166920366304,2
"3",2018-12-13 16:20:00,142.647342813912,3
"4",2018-12-13 16:30:00,140.430547779281,4
"5",2018-12-13 16:40:00,144.075173192597,5
"6",2018-12-13 16:50:00,140.854749019356,6
"7",2018-12-13 17:00:00,143.519204086207,7
"8",2018-12-13 17:10:00,140.498352139945,8
"9",2018-12-13 17:20:00,126.517915155949,9
"10",2018-12-13 17:30:00,111.368428993973,10
"11",2018-12-13 17:40:00,134.152404693919,11
"12",2018-12-13 17:50:00,NA,12
"13",2018-12-13 18:00:00,139.162213263341,13
"14",2018-12-13 18:10:00,80.8121411464627,14
"15",2018-12-13 18:20:00,118.388529634294,15
"16",2018-12-13 18:30:00,98.2436709157093,16
"17",2018-12-13 18:40:00,66.3947539631396,17
"18",2018-12-13 18:50:00,125.982542902273,18
"19",2018-12-13 19:00:00,79.8100499114617,19
"20",2018-12-13 19:10:00,73.077201268887,20
"21",2018-12-13 19:20:00,66.5544937492883,21
"22",2018-12-13 19:30:00,59.141677589665,22
"23",2018-12-13 19:40:00,54.4634775883974,23
"24",2018-12-13 19:50:00,62.2160553670818,24
"25",2018-12-13 20:00:00,75.8719967489709,25
"26",2018-12-13 20:10:00,45.2533290063013,26
"27",2018-12-13 20:20:00,63.7782766986632,27
"28",2018-12-13 20:30:00,67.6892182056257,28
"29",2018-12-13 20:40:00,83.0018433621923,29
"30",2018-12-13 20:50:00,NA,30
"31",2018-12-13 21:00:00,87.6802442692058,31
"32",2018-12-13 21:10:00,68.1407481254492,32
"33",2018-12-13 21:20:00,68.2548934471901,33
"34",2018-12-13 21:30:00,69.5549699225393,34
"35",2018-12-13 21:40:00,55.4791768726847,35
"36",2018-12-13 21:50:00,78.8875332200962,36
"37",2018-12-13 22:00:00,60.8825520306273,37
"38",2018-12-13 22:10:00,61.3687999781211,38
"39",2018-12-13 22:20:00,57.9724792045693,39
"40",2018-12-13 22:30:00,35.6487279500976,40
"41",2018-12-13 22:40:00,35.7481817788101,41
"42",2018-12-13 22:50:00,69.3509207668517,42
"43",2018-12-13 23:00:00,42.6418345781133,43
"44",2018-12-13 23:10:00,38.7037061852172,44
"45",2018-12-13 23:20:00,31.8732696362639,45
"46",2018-12-13 23:30:00,31.2081188301759,46
"47",2018-12-13 23:40:00,37.6151518109055,47
"48",2018-12-13 23:50:00,NA,48
"49",2018-12-14 00:00:00,NA,49
"50",2018-12-14 00:10:00,30.8141597430082,50
"51",2018-12-14 00:20:00,24.97117404514,51
"52",2018-12-14 00:30:00,30.4147100976203,52
"53",2018-12-14 00:40:00,27.2736265717479,53
"54",2018-12-14 00:50:00,35.1306552314447,54
"55",2018-12-14 01:00:00,23.381657284256,55
"56",2018-12-14 01:10:00,35.2541392760906,56
"57",2018-12-14 01:20:00,31.5895385066192,57
"58",2018-12-14 01:30:00,28.675199112442,58
"59",2018-12-14 01:40:00,20.9020190275459,59
"60",2018-12-14 01:50:00,18.6762924083877,60
"61",2018-12-14 02:00:00,14.6534183515802,61
"62",2018-12-14 02:10:00,32.0544551858341,62
"63",2018-12-14 02:20:00,12.1029087443277,63
"64",2018-12-14 02:30:00,14.4408242023741,64
"65",2018-12-14 02:40:00,28.6745801756895,65
"66",2018-12-14 02:50:00,NA,66
"67",2018-12-14 03:00:00,27.8531263597878,67
"68",2018-12-14 03:10:00,29.1668956039256,68
"69",2018-12-14 03:20:00,35.209333800006,69
"70",2018-12-14 03:30:00,25.7961381666337,70
"71",2018-12-14 03:40:00,24.7225690688024,71
"72",2018-12-14 03:50:00,35.8875845977455,72
"73",2018-12-14 04:00:00,38.0254778915835,73
"74",2018-12-14 04:10:00,54.7794042014012,74
"75",2018-12-14 04:20:00,81.4413547555087,75
"76",2018-12-14 04:30:00,85.3504924012483,76
"77",2018-12-14 04:40:00,65.1255277889154,77
"78",2018-12-14 04:50:00,88.6504313512878,78
"79",2018-12-14 05:00:00,84.6791020539883,79
"80",2018-12-14 05:10:00,81.0607392158605,80
"81",2018-12-14 05:20:00,137.741055990873,81
"82",2018-12-14 05:30:00,137.984382378633,82
"83",2018-12-14 05:40:00,139.83179533863,83
"84",2018-12-14 05:50:00,NA,84
"85",2018-12-14 06:00:00,130.290604293935,85
"86",2018-12-14 06:10:00,134.197325192594,86
"87",2018-12-14 06:20:00,128.263191277056,87
"88",2018-12-14 06:30:00,111.920602644842,88
"89",2018-12-14 06:40:00,132.792856900732,89
"90",2018-12-14 06:50:00,132.841668489929,90
"91",2018-12-14 07:00:00,133.15812513748,91
"92",2018-12-14 07:10:00,128.853365207613,92
"93",2018-12-14 07:20:00,102.039395090315,93
"94",2018-12-14 07:30:00,101.597684509336,94
"95",2018-12-14 07:40:00,131.331615389278,95
"96",2018-12-14 07:50:00,132.592895463475,96
"97",2018-12-14 08:00:00,129.386367647924,97
"98",2018-12-14 08:10:00,105.921505524541,98
"99",2018-12-14 08:20:00,130.952382864807,99
"100",2018-12-14 08:30:00,128.730419856196,100
"101",2018-12-14 08:40:00,117.970135587855,101
"102",2018-12-14 08:50:00,NA,102
"103",2018-12-14 09:00:00,124.326879455705,103
"104",2018-12-14 09:10:00,130.093165494618,104
"105",2018-12-14 09:20:00,126.184826112112,105
"106",2018-12-14 09:30:00,106.447808606048,106
"107",2018-12-14 09:40:00,130.3137331545,107
"108",2018-12-14 09:50:00,128.392119293171,108
"109",2018-12-14 10:00:00,131.162410980291,109
"110",2018-12-14 10:10:00,128.545406982145,110
"111",2018-12-14 10:20:00,121.017330945917,111
"112",2018-12-14 10:30:00,128.447211335954,112
"113",2018-12-14 10:40:00,129.211078414862,113
"114",2018-12-14 10:50:00,128.798292813315,114
"115",2018-12-14 11:00:00,121.052201774419,115
"116",2018-12-14 11:10:00,129.351035733551,116
"117",2018-12-14 11:20:00,128.888051889543,117
"118",2018-12-14 11:30:00,128.204414205889,118
"119",2018-12-14 11:40:00,95.5531342087035,119
