"","date","NO[ppb]","V2"
"1",2018-12-13 16:00:00,141.505218124218,1
"2",2018-12-13 16:10:00,142.127778248352,2
"3",2018-12-13 16:20:00,143.126146375392,3
"4",2018-12-13 16:30:00,142.596986381273,4
"5",2018-12-13 16:40:00,141.41571162155,5
"6",2018-12-13 16:50:00,140.342773873252,6
"7",2018-12-13 17:00:00,142.333337573276,7
"8",2018-12-13 17:10:00,138.481210632705,8
"9",2018-12-13 17:20:00,121.797613156441,9
"10",2018-12-13 17:30:00,104.648992163186,10
"11",2018-12-13 17:40:00,126.798599187967,11
"12",2018-12-13 17:50:00,NA,12
"13",2018-12-13 18:00:00,134.808204073423,13
"14",2018-12-13 18:10:00,85.1957929705022,14
"15",2018-12-13 18:20:00,120.706720260214,15
"16",2018-12-13 18:30:00,92.4490110723148,16
"17",2018-12-13 18:40:00,65.6592504457672,17
"18",2018-12-13 18:50:00,122.946480532417,18
"19",2018-12-13 19:00:00,82.6292238482538,19
"20",2018-12-13 19:10:00,70.1510820763251,20
"21",2018-12-13 19:20:00,66.0836655823864,21
"22",2018-12-13 19:30:00,56.0868075296528,22
"23",2018-12-13 19:40:00,55.5699740728859,23
"24",2018-12-13 19:50:00,58.9776631868791,24
"25",2018-12-13 20:00:00,71.868748689531,25
"26",2018-12-13 20:10:00,44.6751833643329,26
"27",2018-12-13 20:20:00,64.4909507919269,27
"28",2018-12-13 20:30:00,66.280313676753,28
"29",2018-12-13 20:40:00,83.8078010121759,29
"30",2018-12-13 20:50:00,NA,30
"31",2018-12-13 21:00:00,90.7543748173177,31
"32",2018-12-13 21:10:00,69.3309817632417,32
"33",2018-12-13 21:20:00,66.6070080155013,33
"34",2018-12-13 21:30:00,68.7030221181635,34
"35",2018-12-13 21:40:00,52.7992055695136,35
"36",2018-12-13 21:50:00,72.5153946040127,36
"37",2018-12-13 22:00:00,57.5919224108452,37
"38",2018-12-13 22:10:00,54.0628329088059,38
"39",2018-12-13 22:20:00,53.9035883498661,39
"40",2018-12-13 22:30:00,32.829990191039,40
"41",2018-12-13 22:40:00,32.9521516875942,41
"42",2018-12-13 22:50:00,66.7727141585577,42
"43",2018-12-13 23:00:00,42.2068176537744,43
"44",2018-12-13 23:10:00,37.9651934469572,44
"45",2018-12-13 23:20:00,31.0593967996705,45
"46",2018-12-13 23:30:00,28.6139030797867,46
"47",2018-12-13 23:40:00,35.7034631242869,47
"48",2018-12-13 23:50:00,NA,48
"49",2018-12-14 00:00:00,NA,49
"50",2018-12-14 00:10:00,30.4261181724952,50
"51",2018-12-14 00:20:00,21.9438477654761,51
"52",2018-12-14 00:30:00,29.0708378187687,52
"53",2018-12-14 00:40:00,24.2205593778995,53
"54",2018-12-14 00:50:00,31.3318947804914,54
"55",2018-12-14 01:00:00,18.3286823184107,55
"56",2018-12-14 01:10:00,31.8471507095688,56
"57",2018-12-14 01:20:00,29.5673926807532,57
"58",2018-12-14 01:30:00,28.7470321910658,58
"59",2018-12-14 01:40:00,18.4379017080697,59
"60",2018-12-14 01:50:00,17.2060021853108,60
"61",2018-12-14 02:00:00,13.1983730099689,61
"62",2018-12-14 02:10:00,30.1519859645273,62
"63",2018-12-14 02:20:00,10.548709395371,63
"64",2018-12-14 02:30:00,12.1561488655943,64
"65",2018-12-14 02:40:00,26.5567520993734,65
"66",2018-12-14 02:50:00,NA,66
"67",2018-12-14 03:00:00,25.3877376764103,67
"68",2018-12-14 03:10:00,28.3322804737181,68
"69",2018-12-14 03:20:00,32.8334515466744,69
"70",2018-12-14 03:30:00,24.1552207954148,70
"71",2018-12-14 03:40:00,21.9088470842459,71
"72",2018-12-14 03:50:00,35.5917213852091,72
"73",2018-12-14 04:00:00,37.0787952531668,73
"74",2018-12-14 04:10:00,53.337346605003,74
"75",2018-12-14 04:20:00,84.1401720161504,75
"76",2018-12-14 04:30:00,89.6349333403922,76
"77",2018-12-14 04:40:00,61.52145562267,77
"78",2018-12-14 04:50:00,90.0522671667518,78
"79",2018-12-14 05:00:00,89.4222593278298,79
"80",2018-12-14 05:10:00,84.5729551777129,80
"81",2018-12-14 05:20:00,136.305152488779,81
"82",2018-12-14 05:30:00,136.874363828617,82
"83",2018-12-14 05:40:00,136.649771861547,83
"84",2018-12-14 05:50:00,NA,84
"85",2018-12-14 06:00:00,131.72449645168,85
"86",2018-12-14 06:10:00,132.77365042898,86
"87",2018-12-14 06:20:00,123.983609398143,87
"88",2018-12-14 06:30:00,113.789259449075,88
"89",2018-12-14 06:40:00,131.208408737718,89
"90",2018-12-14 06:50:00,129.96770498235,90
"91",2018-12-14 07:00:00,130.449759363599,91
"92",2018-12-14 07:10:00,126.726221722192,92
"93",2018-12-14 07:20:00,100.547793875326,93
"94",2018-12-14 07:30:00,102.835280027709,94
"95",2018-12-14 07:40:00,128.383719514424,95
"96",2018-12-14 07:50:00,130.0593902653,96
"97",2018-12-14 08:00:00,126.864856548099,97
"98",2018-12-14 08:10:00,109.908935032349,98
"99",2018-12-14 08:20:00,127.125627224392,99
"100",2018-12-14 08:30:00,125.071728577695,100
"101",2018-12-14 08:40:00,112.815313533785,101
"102",2018-12-14 08:50:00,NA,102
"103",2018-12-14 09:00:00,121.273230434556,103
"104",2018-12-14 09:10:00,125.764724372472,104
"105",2018-12-14 09:20:00,123.551406153694,105
"106",2018-12-14 09:30:00,102.946160446281,106
"107",2018-12-14 09:40:00,127.225913628689,107
"108",2018-12-14 09:50:00,130.490918641817,108
"109",2018-12-14 10:00:00,128.859993522461,109
"110",2018-12-14 10:10:00,129.018509590908,110
"111",2018-12-14 10:20:00,116.732107243681,111
"112",2018-12-14 10:30:00,126.56766971338,112
"113",2018-12-14 10:40:00,128.145614125096,113
"114",2018-12-14 10:50:00,126.579575743508,114
"115",2018-12-14 11:00:00,116.445846662713,115
"116",2018-12-14 11:10:00,127.625537187299,116
"117",2018-12-14 11:20:00,126.503497576577,117
"118",2018-12-14 11:30:00,126.037380917965,118
"119",2018-12-14 11:40:00,95.2700507020316,119
"120",2018-12-14 11:50:00,NA,120
"121",2018-12-14 12:00:00,125.332127361155,121
"122",2018-12-14 12:10:00,103.559666659286,122
"123",2018-12-14 12:20:00,110.693147454496,123
"124",2018-12-14 12:30:00,114.554886931805,124
"125",2018-12-14 12:40:00,113.226745287702,125
"126",2018-12-14 12:50:00,127.482495675268,126
"127",2018-12-14 13:00:00,126.868665286597,127
"128",2018-12-14 13:10:00,130.924574882213,128
"129",2018-12-14 13:20:00,118.471250032981,129
"130",2018-12-14 13:30:00,125.769268314569,130
"131",2018-12-14 13:40:00,129.297968990376,131
"132",2018-12-14 13:50:00,125.12547755969,132
"133",2018-12-14 14:00:00,119.932342033457,133
"134",2018-12-14 14:10:00,132.905897144579,134
"135",2018-12-14 14:20:00,137.665802320552,135
"136",2018-12-14 14:30:00,137.688786198009,136
"137",2018-12-14 14:40:00,134.775931606824,137
"138",2018-12-14 14:50:00,NA,138
"139",2018-12-14 15:00:00,138.054771334634,139
"140",2018-12-14 15:10:00,138.856465363765,140
"141",2018-12-14 15:20:00,141.293472133928,141
"142",2018-12-14 15:30:00,138.791391650849,142
"143",2018-12-14 15:40:00,130.012542026283,143
"144",2018-12-14 15:50:00,139.080610665785,144
"145",2018-12-14 16:00:00,124.611145089128,145
"146",2018-12-14 16:10:00,123.154664667286,146
"147",2018-12-14 16:20:00,109.764660748662,147
"148",2018-12-14 16:30:00,124.884380475027,148
"149",2018-12-14 16:40:00,90.9680946039043,149
"150",2018-12-14 16:50:00,138.639795682566,150
"151",2018-12-14 17:00:00,122.578598408156,151
"152",2018-12-14 17:10:00,125.447358417305,152
"153",2018-12-14 17:20:00,90.0006078142493,153
"154",2018-12-14 17:30:00,90.9808597120708,154
